expr1,Target name,RA,DEC,Instrument,Observing Mode,Access Status,Processing Level,Start Time,duration
8584193,RXCJ0118.1-2653,19.54660484,-26.97071757,PACS,PacsPhoto,TRUE,LEVEL2_5_PROCESSED,12/20/2009 8:45,9850
8584195,RXCJ0118.1-2653,19.54660484,-26.97071757,PACS,PacsPhoto,TRUE,LEVEL2_5_PROCESSED,12/20/2009 11:31,9850
8617997,RXCJ0118.1-2653,19.54754314,-26.97275968,SPIRE,SpirePhotoLargeScan,TRUE,LEVEL3_PROCESSED,12/26/2009 7:56,5803
8584250,RXCJ0237.4-2630,39.36571952,-26.50815562,PACS,PacsPhoto,TRUE,LEVEL2_5_PROCESSED,12/24/2009 20:07,7704
8584252,RXCJ0237.4-2630,39.36571952,-26.50815562,PACS,PacsPhoto,TRUE,LEVEL2_5_PROCESSED,12/24/2009 22:16,7704
8618003,RXCJ0237.4-2630,39.3697084,-26.51032836,SPIRE,SpirePhotoLargeScan,TRUE,LEVEL2_PROCESSED,12/26/2009 21:26,5803
8584153,RXCJ0304.1-3656,46.01677856,-36.9410528,PACS,PacsPhoto,TRUE,LEVEL2_5_PROCESSED,12/21/2009 11:51,7704
8584155,RXCJ0304.1-3656,46.01677856,-36.9410528,PACS,PacsPhoto,TRUE,LEVEL2_5_PROCESSED,12/21/2009 14:00,7704
8617999,RXCJ0304.1-3656,46.02163994,-36.94355639,SPIRE,SpirePhotoLargeScan,TRUE,LEVEL2_PROCESSED,12/26/2009 10:05,5803
8584401,RXCJ0307.0-2840,46.75918221,-28.66679759,PACS,PacsPhoto,TRUE,LEVEL2_5_PROCESSED,1/2/2010 6:05,7704
8584402,RXCJ0307.0-2840,46.75918221,-28.66679759,PACS,PacsPhoto,TRUE,LEVEL2_5_PROCESSED,1/2/2010 8:15,7704
8638698,RXCJ0307.0-2840,46.76354466,-28.66810088,SPIRE,SpirePhotoLargeScan,TRUE,LEVEL2_PROCESSED,12/26/2009 23:05,5803
8515507,RXCJ0454.1-1014,73.5299475,-10.2266596,SPIRE,SpirePhotoLargeScan,TRUE,LEVEL2_PROCESSED,2/25/2010 6:49,5803
8584812,RXCJ0454.1-1014,73.52719176,-10.22431678,PACS,PacsPhoto,TRUE,LEVEL2_5_PROCESSED,3/31/2010 4:57,7704
8584814,RXCJ0454.1-1014,73.52719176,-10.22431678,PACS,PacsPhoto,TRUE,LEVEL2_5_PROCESSED,4/1/2010 2:05,7704
8584281,RXCJ0638.7-5358,99.68785664,-53.97140082,PACS,PacsPhoto,TRUE,LEVEL2_5_PROCESSED,12/25/2009 0:46,7704
8584282,RXCJ0638.7-5358,99.68785664,-53.97140082,PACS,PacsPhoto,TRUE,LEVEL2_5_PROCESSED,12/25/2009 2:56,7704
8638694,RXCJ0638.7-5358,99.69817376,-53.97210283,SPIRE,SpirePhotoLargeScan,TRUE,LEVEL2_PROCESSED,12/16/2009 7:57,6636
8617912,RXCJ0658.5-5556-1,104.6399144,-55.94767168,SPIRE,SpirePhotoLargeScan,TRUE,LEVEL2_PROCESSED,9/12/2009 2:51,6631
8621402,RXCJ0658.5-5556-1-1,104.6136608,-55.94856402,PACS,PacsPhoto,TRUE,LEVEL2_5_PROCESSED,10/9/2009 2:57,10015
8621403,RXCJ0658.5-5556-1-1,104.6136608,-55.94856402,PACS,PacsPhoto,TRUE,LEVEL2_5_PROCESSED,10/9/2009 5:45,10015
8610801,RXCJ0658.5-5556-off-1,104.5549814,-55.97644759,PACS,PacsPhoto,TRUE,LEVEL2_5_PROCESSED,12/17/2010 0:00,21463
8610802,RXCJ0658.5-5556-off-1,104.5549814,-55.97644759,PACS,PacsPhoto,TRUE,LEVEL2_5_PROCESSED,12/17/2010 5:59,15987
8589434,RXCJ0658.5-5556-off-2,104.4901891,-56.0029188,PACS,PacsPhoto,TRUE,LEVEL2_5_PROCESSED,12/16/2010 19:27,8133
8589436,RXCJ0658.5-5556-off-2,104.4901891,-56.0029188,PACS,PacsPhoto,TRUE,LEVEL2_5_PROCESSED,12/16/2010 21:44,8133
8521118,RXCJ0945.4-0839,146.3594593,-8.649526297,SPIRE,SpirePhotoLargeScan,TRUE,LEVEL2_PROCESSED,11/9/2010 5:40,5786
8621511,RXCJ0945.4-0839,146.3595678,-8.650095101,PACS,PacsPhoto,TRUE,LEVEL2_5_PROCESSED,11/27/2009 8:26,9569
8621512,RXCJ0945.4-0839,146.3595678,-8.650095101,PACS,PacsPhoto,TRUE,LEVEL2_5_PROCESSED,11/27/2009 11:06,9569
8618184,RXCJ1504.1-0248,226.0313958,-2.806101907,SPIRE,SpirePhotoSmallScan,TRUE,LEVEL2_PROCESSED,1/30/2011 2:44,721
8622418,RXCJ1504.1-0248,226.0280196,-2.806357259,PACS,PacsPhoto,TRUE,LEVEL3_PROCESSED,2/7/2011 22:47,571
8622419,RXCJ1504.1-0248,226.0280196,-2.806357259,PACS,PacsPhoto,TRUE,LEVEL3_PROCESSED,2/7/2011 22:58,571
8622420,RXCJ1504.1-0248,226.0285724,-2.806799551,PACS,PacsPhoto,TRUE,LEVEL3_PROCESSED,2/7/2011 23:08,571
8622421,RXCJ1504.1-0248,226.0285724,-2.806799551,PACS,PacsPhoto,TRUE,LEVEL3_PROCESSED,2/7/2011 23:19,571
8638872,RXCJ1504.1-0248,226.0307999,-2.804506597,PACS,PacsLineSpec,TRUE,LEVEL2_PROCESSED,2/11/2010 2:53,7883
8638873,RXCJ1504.1-0248,226.03081,-2.804445894,PACS,PacsLineSpec,TRUE,LEVEL2_PROCESSED,2/11/2010 5:07,7375
8638917,RXCJ1504.1-0248,226.0305834,-2.804289475,PACS,PacsLineSpec,TRUE,LEVEL2_PROCESSED,2/6/2011 15:20,7378
8638918,RXCJ1504.1-0248,226.030589,-2.804350043,PACS,PacsLineSpec,TRUE,LEVEL2_PROCESSED,2/6/2011 17:25,7373
8639744,RXCJ1504.1-0248,226.0307177,-2.804538952,PACS,PacsLineSpec,TRUE,LEVEL2_PROCESSED,1/22/2010 10:13,7374
8583912,RXCJ2308.3-0211,347.0927661,-2.191540213,PACS,PacsPhoto,TRUE,LEVEL2_5_PROCESSED,12/6/2009 23:09,9850
8583914,RXCJ2308.3-0211,347.0927661,-2.191540213,PACS,PacsPhoto,TRUE,LEVEL2_5_PROCESSED,12/7/2009 1:55,9850
8617990,RXCJ2308.3-0211,347.0925192,-2.192289868,SPIRE,SpirePhotoLargeScan,TRUE,LEVEL2_PROCESSED,12/16/2009 23:57,6636
8584009,RXCJ2337.6+0016,354.4163065,0.270980417,PACS,PacsPhoto,TRUE,LEVEL2_5_PROCESSED,12/18/2009 10:48,9850
8584011,RXCJ2337.6+0016,354.4163065,0.270980417,PACS,PacsPhoto,TRUE,LEVEL2_5_PROCESSED,12/19/2009 2:37,9850
8617994,RXCJ2337.6+0016,354.4145433,0.270987856,SPIRE,SpirePhotoLargeScan,TRUE,LEVEL3_PROCESSED,12/25/2009 23:34,5803
8591806,RXJ0142.0+2131,25.51273092,21.51238766,PACS,PacsPhoto,TRUE,LEVEL2_5_PROCESSED,7/2/2011 21:45,7185
8591812,RXJ0142.0+2131,25.51273092,21.51238766,PACS,PacsPhoto,TRUE,LEVEL2_5_PROCESSED,7/2/2011 23:46,7185
8618199,RXJ0142.0+2131,25.51064015,21.51088372,SPIRE,SpirePhotoLargeScan,TRUE,LEVEL2_PROCESSED,1/30/2011 7:33,3172
8521016,RXJ0848.9+4452,132.2338433,44.86835842,SPIRE,SpirePhotoLargeScan,TRUE,LEVEL2_PROCESSED,10/11/2010 1:15,2047
8590752,RXJ0848.9+4452,132.2329188,44.87035613,PACS,PacsPhoto,TRUE,LEVEL2_5_PROCESSED,5/10/2011 3:37,10591
8590754,RXJ0848.9+4452,132.2329188,44.87035613,PACS,PacsPhoto,TRUE,LEVEL2_5_PROCESSED,5/10/2011 6:34,10591
8591285,RX J1257.2+4738,194.2974093,47.63476157,PACS,PacsPhoto,TRUE,LEVEL2_5_PROCESSED,5/28/2011 1:34,9075
8591286,RX J1257.2+4738,194.2974093,47.63476157,PACS,PacsPhoto,TRUE,LEVEL2_5_PROCESSED,5/28/2011 4:07,9075
8613791,RX J1257.2+4738,194.2961023,47.63218784,SPIRE,SpirePhotoLargeScan,TRUE,LEVEL3_PROCESSED,11/22/2010 21:19,2047
8543441,RXJ1720.1+2638,260.0376805,26.62224633,SPIRE,SpirePhotoLargeScan,TRUE,LEVEL2_5_PROCESSED,1/30/2010 7:22,5803
8543476,RXJ1720.1+2638,260.0393677,26.63916901,SPIRE,SpirePhotoLargeScan,TRUE,LEVEL2_5_PROCESSED,8/23/2010 21:34,3172
8584843,RXJ1720.1+2638,260.0428798,26.62628967,PACS,PacsPhoto,TRUE,LEVEL2_5_PROCESSED,3/30/2010 13:51,7704
8584845,RXJ1720.1+2638,260.0428798,26.62628967,PACS,PacsPhoto,TRUE,LEVEL2_5_PROCESSED,4/3/2010 16:59,7704
8584876,RXJ1720.1+2638,260.040559,26.63742729,PACS,PacsPhoto,TRUE,LEVEL2_5_PROCESSED,4/4/2010 9:03,7185
8584878,RXJ1720.1+2638,260.040559,26.63742729,PACS,PacsPhoto,TRUE,LEVEL2_5_PROCESSED,4/4/2010 11:04,7185
8585783,RXJ2129.6+0005,322.4163485,0.090842877,PACS,PacsPhoto,TRUE,LEVEL2_5_PROCESSED,5/21/2010 5:13,7185
8585790,RXJ2129.6+0005,322.4163485,0.090842877,PACS,PacsPhoto,TRUE,LEVEL2_5_PROCESSED,5/21/2010 7:14,7185
8611933,RXJ2129.6+0005,322.4134771,0.0893987,SPIRE,SpirePhotoLargeScan,TRUE,LEVEL3_PROCESSED,12/16/2009 14:48,6636
8611961,RXJ2129.6+0005,322.4165689,0.090518598,SPIRE,SpirePhotoLargeScan,TRUE,LEVEL3_PROCESSED,11/9/2010 11:58,3172
8621519,RXJ2129.6+0005,322.4170544,0.089126949,PACS,PacsPhoto,TRUE,LEVEL2_5_PROCESSED,11/28/2009 14:08,9569
8621520,RXJ2129.6+0005,322.4170544,0.089126949,PACS,PacsPhoto,TRUE,LEVEL2_5_PROCESSED,11/28/2009 16:49,9569
8525340,s1438,219.6880063,14.90696216,SPIRE,SpirePhotoSmallScan,TRUE,LEVEL2_PROCESSED,7/12/2011 18:09,721
8623360,s1438,219.6860777,14.90457012,PACS,PacsPhoto,TRUE,LEVEL3_PROCESSED,7/9/2011 19:45,1400
8623361,s1438,219.6856833,14.90445813,PACS,PacsPhoto,TRUE,LEVEL3_PROCESSED,7/9/2011 20:10,1400
8623362,s1438,219.6860777,14.90457012,PACS,PacsPhoto,TRUE,LEVEL3_PROCESSED,7/9/2011 20:34,1400
8623363,s1438,219.6856833,14.90445813,PACS,PacsPhoto,TRUE,LEVEL3_PROCESSED,7/9/2011 20:59,1400
8527494,Sersic 159-03,348.4953128,-42.7308087,SPIRE,SpirePhotoSmallScan,TRUE,LEVEL2_PROCESSED,11/16/2011 10:51,859
8619984,Sersic 159-03,348.4944954,-42.7274282,PACS,PacsLineSpec,TRUE,LEVEL2_PROCESSED,12/12/2011 7:58,3120
8631717,Sersic 159-03,348.4932664,-42.72812979,PACS,PacsPhoto,TRUE,LEVEL3_PROCESSED,11/18/2011 16:48,1122
8631718,Sersic 159-03,348.4932664,-42.72812979,PACS,PacsPhoto,TRUE,LEVEL3_PROCESSED,11/18/2011 17:08,1122
8631719,Sersic 159-03,348.4930562,-42.7281835,PACS,PacsPhoto,TRUE,LEVEL3_PROCESSED,11/18/2011 17:28,1122
8631720,Sersic 159-03,348.4930562,-42.7281835,PACS,PacsPhoto,TRUE,LEVEL3_PROCESSED,11/18/2011 17:47,1122
8596587,spt-cl j2344-4243,356.1821865,-42.71834562,PACS,PacsPhoto,TRUE,LEVEL2_5_PROCESSED,5/1/2012 4:30,557
8596588,spt-cl j2344-4243,356.1821865,-42.71834562,PACS,PacsPhoto,TRUE,LEVEL2_5_PROCESSED,5/1/2012 4:40,557
8542578,TNJ1049-1258-1,162.2604654,-12.93520762,SPIRE,SpirePhotoLargeScan,TRUE,LEVEL2_5_PROCESSED,12/7/2012 23:03,820
8542582,TNJ1049-1258-1,162.2314395,-12.96569908,SPIRE,SpirePhotoLargeScan,TRUE,LEVEL2_5_PROCESSED,12/7/2012 23:18,820
8542587,TNJ1049-1258-1,162.2667779,-12.99429557,SPIRE,SpirePhotoLargeScan,TRUE,LEVEL2_5_PROCESSED,12/7/2012 23:32,820
8542590,TNJ1049-1258-1,162.3124975,-12.99887429,SPIRE,SpirePhotoLargeScan,TRUE,LEVEL2_5_PROCESSED,12/7/2012 23:47,820
8542593,TNJ1049-1258-1,162.3144952,-12.95724112,SPIRE,SpirePhotoLargeScan,TRUE,LEVEL2_5_PROCESSED,12/8/2012 0:01,820
8614214,TNJ2007-1316-1,302.0046406,-13.29670098,SPIRE,SpirePhotoLargeScan,TRUE,LEVEL3_PROCESSED,11/15/2012 10:45,820
8614254,TNJ2007-1316-1,302.0083539,-13.25521394,SPIRE,SpirePhotoLargeScan,TRUE,LEVEL3_PROCESSED,11/15/2012 10:59,820
8614293,TNJ2007-1316-1,301.9623938,-13.25384027,SPIRE,SpirePhotoLargeScan,TRUE,LEVEL3_PROCESSED,11/15/2012 11:14,820
8614334,TNJ2007-1316-1,301.9233802,-13.27760878,SPIRE,SpirePhotoLargeScan,TRUE,LEVEL3_PROCESSED,11/15/2012 11:28,820
8614376,TNJ2007-1316-1,301.9480468,-13.31166257,SPIRE,SpirePhotoLargeScan,TRUE,LEVEL3_PROCESSED,11/15/2012 11:43,820
8614007,ugc 6697,175.951708,19.97110563,SPIRE,SpirePhotoSmallScan,TRUE,LEVEL3_PROCESSED,6/28/2011 15:57,169
8623346,ugc 6697,175.9522728,19.96813916,PACS,PacsPhoto,TRUE,LEVEL3_PROCESSED,7/4/2011 15:28,1668
8623347,ugc 6697,175.9522728,19.96813916,PACS,PacsPhoto,TRUE,LEVEL3_PROCESSED,7/4/2011 15:57,1668
8623348,ugc 6697,175.9515982,19.9681216,PACS,PacsPhoto,TRUE,LEVEL3_PROCESSED,7/4/2011 16:26,1668
8623349,ugc 6697,175.9515982,19.9681216,PACS,PacsPhoto,TRUE,LEVEL3_PROCESSED,7/4/2011 16:55,1668
8614066,USS 1707+105,257.5541795,10.49073887,SPIRE,SpirePhotoLargeScan,TRUE,LEVEL3_PROCESSED,8/31/2011 19:07,1454
8614109,USS 1707+105,257.5754205,10.52677901,SPIRE,SpirePhotoLargeScan,TRUE,LEVEL3_PROCESSED,8/31/2011 19:32,1454
8614148,USS 1707+105,257.5348028,10.54705442,SPIRE,SpirePhotoLargeScan,TRUE,LEVEL3_PROCESSED,8/31/2011 19:58,1454
8614188,USS 1707+105,257.4895879,10.5416839,SPIRE,SpirePhotoLargeScan,TRUE,LEVEL3_PROCESSED,8/31/2011 20:23,1454
8614227,USS 1707+105,257.4970133,10.50066992,SPIRE,SpirePhotoLargeScan,TRUE,LEVEL3_PROCESSED,8/31/2011 20:48,1454
8613861,WARPS1415-2,213.8140908,36.19214555,SPIRE,SpirePhotoSmallScan,TRUE,LEVEL3_PROCESSED,7/31/2011 11:49,721
8605361,WARPS1415-East,213.8160124,36.18647902,PACS,PacsPhoto,TRUE,LEVEL3_PROCESSED,7/28/2011 18:19,6639
8605328,WARPS1415-North,213.8107684,36.1892731,PACS,PacsPhoto,TRUE,LEVEL3_PROCESSED,7/27/2011 18:07,5807
8623509,WARPS1415-South,213.8160124,36.18647902,PACS,PacsPhoto,TRUE,LEVEL3_PROCESSED,7/27/2011 16:29,5807
8605391,WARPS1415-West,213.8107684,36.1892731,PACS,PacsPhoto,TRUE,LEVEL3_PROCESSED,7/28/2011 20:11,5807
8612864,XMM–LSS J02182-05102,34.58334544,-5.170747316,SPIRE,SpirePhotoLargeScan,TRUE,LEVEL3_PROCESSED,7/15/2010 17:56,1183
8616677,XMM–LSS J02182-05102,34.58262938,-5.173000682,PACS,PacsPhoto,TRUE,LEVEL3_PROCESSED,1/19/2011 15:31,8541
8616679,XMM–LSS J02182-05102,34.58262938,-5.173000682,PACS,PacsPhoto,TRUE,LEVEL3_PROCESSED,1/19/2011 13:07,8541
8616675,XMM–LSS J02182-05102-1,34.58256354,-5.172934066,PACS,PacsPhoto,TRUE,LEVEL3_PROCESSED,1/19/2011 17:54,8541
8616676,XMM–LSS J02182-05102-1,34.58256354,-5.172934066,PACS,PacsPhoto,TRUE,LEVEL3_PROCESSED,1/19/2011 20:17,8541
8638573,XMMUJ0044.0-2033,11.02016306,-20.56772487,PACS,PacsPhoto,TRUE,LEVEL3_PROCESSED,12/25/2012 7:14,3378
8638574,XMMUJ0044.0-2033,11.02016306,-20.56772487,PACS,PacsPhoto,TRUE,LEVEL3_PROCESSED,12/25/2012 8:11,3378
8612016,XMMUJ0044.0-2033-1,11.04277909,-20.57037221,SPIRE,SpirePhotoSmallScan,TRUE,LEVEL3_PROCESSED,1/3/2013 4:14,169
8612028,XMMUJ0044.0-2033-1,11.04270718,-20.5632826,SPIRE,SpirePhotoSmallScan,TRUE,LEVEL3_PROCESSED,1/3/2013 4:17,169
8612043,XMMUJ0044.0-2033-1,11.03293232,-20.57394333,SPIRE,SpirePhotoSmallScan,TRUE,LEVEL3_PROCESSED,1/3/2013 4:21,169
8612060,XMMUJ0044.0-2033-1,11.03919325,-20.55491602,SPIRE,SpirePhotoSmallScan,TRUE,LEVEL3_PROCESSED,1/3/2013 4:24,169
8612080,XMMUJ0044.0-2033-1,11.0246982,-20.57446723,SPIRE,SpirePhotoSmallScan,TRUE,LEVEL3_PROCESSED,1/3/2013 4:27,169
8612103,XMMUJ0044.0-2033-1,11.03094916,-20.55550493,SPIRE,SpirePhotoSmallScan,TRUE,LEVEL3_PROCESSED,1/3/2013 4:31,169
8612129,XMMUJ0044.0-2033-1,11.02135956,-20.5661281,SPIRE,SpirePhotoSmallScan,TRUE,LEVEL3_PROCESSED,1/3/2013 4:34,169
8612152,XMMUJ0044.0-2033-1,11.02124163,-20.55893289,SPIRE,SpirePhotoSmallScan,TRUE,LEVEL3_PROCESSED,1/3/2013 4:37,169
8638571,XMMUJ0044.0-2033-E-1,11.02310774,-20.56831165,PACS,PacsPhoto,TRUE,LEVEL3_PROCESSED,12/25/2012 5:19,3378
8638572,XMMUJ0044.0-2033-E-1,11.02310774,-20.56831165,PACS,PacsPhoto,TRUE,LEVEL3_PROCESSED,12/25/2012 6:16,3378
8638575,XMMUJ0044.0-2033-N-1,11.02113266,-20.56507172,PACS,PacsPhoto,TRUE,LEVEL3_PROCESSED,12/25/2012 9:08,3378
8638576,XMMUJ0044.0-2033-N-1,11.02113266,-20.56507172,PACS,PacsPhoto,TRUE,LEVEL3_PROCESSED,12/25/2012 10:06,3378
8638569,XMMUJ0044.0-2033-S-1,11.02064921,-20.56999796,PACS,PacsPhoto,TRUE,LEVEL3_PROCESSED,12/25/2012 3:24,3378
8638570,XMMUJ0044.0-2033-S-1,11.02064921,-20.56999796,PACS,PacsPhoto,TRUE,LEVEL3_PROCESSED,12/25/2012 4:21,3378
8638577,XMMUJ0044.0-2033-W-1,11.01833662,-20.56764165,PACS,PacsPhoto,TRUE,LEVEL3_PROCESSED,12/25/2012 11:03,3378
8638578,XMMUJ0044.0-2033-W-1,11.01833662,-20.56764165,PACS,PacsPhoto,TRUE,LEVEL3_PROCESSED,12/25/2012 12:00,3378
8599621,XMMU J0338+0021-1,149.8015165,1.871024302,PACS,PacsPhoto,TRUE,LEVEL2_5_PROCESSED,11/26/2011 8:43,18149
8599617,XMMU J0338+0021-1 cross scan-1,149.8015165,1.871024302,PACS,PacsPhoto,TRUE,LEVEL2_5_PROCESSED,11/26/2011 3:39,18149
8599852,XMMUJ1007+1237-1,151.8411341,12.63276877,PACS,PacsPhoto,TRUE,LEVEL2_5_PROCESSED,12/4/2011 15:19,18149
8599853,XMMUJ1007+1237-1 cross scan-1,151.8411341,12.63276877,PACS,PacsPhoto,TRUE,LEVEL2_5_PROCESSED,12/4/2011 20:23,18149
8610822,XMMUJ2235.3-2557,338.8347613,-25.96202435,PACS,PacsPhoto,TRUE,LEVEL3_PROCESSED,12/15/2011 0:28,21381
8613814,XMMUJ2235.3-2557,338.8362656,-25.96274964,SPIRE,SpirePhotoLargeScan,TRUE,LEVEL3_PROCESSED,11/23/2010 7:31,2047
8610823,XMMUJ2235.3-2557 cross scan-1,338.8347613,-25.96202435,PACS,PacsPhoto,TRUE,LEVEL3_PROCESSED,12/15/2011 6:26,21381
8610830,XMMUJ2235.3-2557 scond cross scan-1,338.8346873,-25.96161271,PACS,PacsPhoto,TRUE,LEVEL3_PROCESSED,12/16/2011 12:55,21381
8610828,XMMUJ2235.3-2557-second-1,338.8346873,-25.96161271,PACS,PacsPhoto,TRUE,LEVEL3_PROCESSED,12/16/2011 6:58,21381
8610755,XMMXCS J2215.9-1738-1,333.9904516,-17.63749093,PACS,PacsPhoto,TRUE,LEVEL2_5_PROCESSED,4/30/2012 21:44,18149
8638558,XMMXCS J2215.9-1738-1 cross scan-1,333.9904516,-17.63749093,PACS,PacsPhoto,TRUE,LEVEL2_5_PROCESSED,12/19/2012 14:32,18149
8585401,Z1432,115.8436883,17.56065478,PACS,PacsPhoto,TRUE,LEVEL2_5_PROCESSED,5/9/2010 3:23,7185
8585402,Z1432,115.8436883,17.56065478,PACS,PacsPhoto,TRUE,LEVEL2_5_PROCESSED,5/9/2010 5:24,7185
8521019,Z1693,126.4906196,4.248139942,SPIRE,SpirePhotoLargeScan,TRUE,LEVEL2_PROCESSED,10/11/2010 11:48,3172
8589078,Z1693,126.492401,4.24759042,PACS,PacsPhoto,TRUE,LEVEL2_5_PROCESSED,11/5/2010 6:50,7185
8589084,Z1693,126.492401,4.24759042,PACS,PacsPhoto,TRUE,LEVEL2_5_PROCESSED,11/5/2010 8:51,7185
8613744,Z1883,130.7318059,29.45656211,SPIRE,SpirePhotoLargeScan,TRUE,LEVEL3_PROCESSED,10/10/2011 19:54,3172
8637982,Z1883,130.732257,29.45628794,PACS,PacsPhoto,TRUE,LEVEL2_5_PROCESSED,5/21/2010 22:18,7185
8637983,Z1883,130.732257,29.45628794,PACS,PacsPhoto,TRUE,LEVEL2_5_PROCESSED,5/22/2010 0:19,7185
8524825,Z2089,135.1506972,20.89563243,SPIRE,SpirePhotoLargeScan,TRUE,LEVEL2_PROCESSED,5/31/2011 21:12,3172
8589178,Z2089,135.1550577,20.895085,PACS,PacsPhoto,TRUE,LEVEL2_5_PROCESSED,11/17/2010 22:01,7185
8589183,Z2089,135.1550577,20.895085,PACS,PacsPhoto,TRUE,LEVEL2_5_PROCESSED,11/18/2010 0:02,7185
8617940,Z2701,148.204449,51.88165308,SPIRE,SpirePhotoLargeScan,TRUE,LEVEL2_PROCESSED,11/22/2009 17:17,6636
8621513,Z2701,148.2025194,51.88709705,PACS,PacsPhoto,TRUE,LEVEL2_5_PROCESSED,11/27/2009 13:57,9569
8621514,Z2701,148.2025194,51.88709705,PACS,PacsPhoto,TRUE,LEVEL2_5_PROCESSED,11/27/2009 16:37,9569
8590002,Z348,16.70561783,1.055517753,PACS,PacsPhoto,TRUE,LEVEL2_5_PROCESSED,1/30/2011 15:11,7185
8612645,Z348,16.70810549,1.057159362,SPIRE,SpirePhotoLargeScan,TRUE,LEVEL3_PROCESSED,7/23/2010 8:48,3172
8631600,Z348,16.70561783,1.055517753,PACS,PacsPhoto,TRUE,LEVEL2_5_PROCESSED,1/30/2011 13:10,7185
8576414,Zw2089,135.1535298,20.8945172,PACS,PacsLineSpec,TRUE,LEVEL2_PROCESSED,11/11/2012 2:51,3796
8598827,Zw2089,135.1513752,20.89355177,PACS,PacsPhoto,TRUE,LEVEL2_5_PROCESSED,11/9/2012 0:34,571
8598828,Zw2089,135.1513752,20.89355177,PACS,PacsPhoto,TRUE,LEVEL2_5_PROCESSED,11/9/2012 0:44,571
8556404,Zw3146,155.9148664,4.186082455,PACS,PacsLineSpec,TRUE,LEVEL2_PROCESSED,6/14/2010 4:53,7374
8559175,Zw3146,155.9148114,4.186477723,PACS,PacsLineSpec,TRUE,LEVEL2_PROCESSED,11/16/2010 12:30,11063
8559302,Zw3146,155.9148638,4.186495255,PACS,PacsLineSpec,TRUE,LEVEL2_PROCESSED,11/2/2010 21:08,11821
8560017,Zw3146,155.9147795,4.186481719,PACS,PacsLineSpec,TRUE,LEVEL2_PROCESSED,11/16/2010 9:24,11059
8639745,Zw3146,155.9148066,4.186142297,PACS,PacsLineSpec,TRUE,LEVEL2_PROCESSED,6/14/2010 2:48,7376
8518538,ZwCl1454.8+2233,224.3150595,22.34479282,SPIRE,SpirePhotoLargeScan,TRUE,LEVEL2_PROCESSED,7/15/2010 13:14,3172
8584226,ZwCl1454.8+2233,224.3131175,22.34212729,PACS,PacsPhoto,TRUE,LEVEL2_5_PROCESSED,12/24/2009 8:07,7185
8584228,ZwCl1454.8+2233,224.3131175,22.34212729,PACS,PacsPhoto,TRUE,LEVEL2_5_PROCESSED,12/24/2009 10:08,7185
